REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/07/08 00:00:00,5996.43,90.72,TRADE
QLD1,2026/07/08 00:05:00,6025.25,95.97,TRADE
QLD1,2026/07/08 00:10:00,5945.99,94.66,TRADE
QLD1,2026/07/08 00:15:00,5959.77,93.40,TRADE
QLD1,2026/07/08 00:20:00,5954.4,94.07,TRADE
QLD1,2026/07/08 00:25:00,5891.01,90.28,TRADE
QLD1,2026/07/08 00:30:00,5777.24,92.11,TRADE
QLD1,2026/07/08 00:35:00,5781.59,91.54,TRADE
QLD1,2026/07/08 00:40:00,5746.98,84.95,TRADE
QLD1,2026/07/08 00:45:00,5737.74,84.75,TRADE
QLD1,2026/07/08 00:50:00,5720.13,84.50,TRADE
QLD1,2026/07/08 00:55:00,5728.76,84.50,TRADE
QLD1,2026/07/08 01:00:00,5669,83.45,TRADE
QLD1,2026/07/08 01:05:00,5696.64,84.50,TRADE
QLD1,2026/07/08 01:10:00,5662.24,84.35,TRADE
QLD1,2026/07/08 01:15:00,5628.27,84.50,TRADE
QLD1,2026/07/08 01:20:00,5583.41,82.76,TRADE
QLD1,2026/07/08 01:25:00,5626.75,84.50,TRADE
QLD1,2026/07/08 01:30:00,5630.67,82.46,TRADE
QLD1,2026/07/08 01:35:00,5612.74,83.85,TRADE
QLD1,2026/07/08 01:40:00,5588.75,84.80,TRADE
QLD1,2026/07/08 01:45:00,5558.44,84.50,TRADE
QLD1,2026/07/08 01:50:00,5552.72,82.58,TRADE
QLD1,2026/07/08 01:55:00,5587.24,82.83,TRADE
QLD1,2026/07/08 02:00:00,5555.65,80.45,TRADE
QLD1,2026/07/08 02:05:00,5562.27,84.50,TRADE
QLD1,2026/07/08 02:10:00,5589.86,84.05,TRADE
QLD1,2026/07/08 02:15:00,5554.77,84.50,TRADE
QLD1,2026/07/08 02:20:00,5499.14,83.16,TRADE
QLD1,2026/07/08 02:25:00,5518.91,84.74,TRADE
QLD1,2026/07/08 02:30:00,5528.02,84.08,TRADE
QLD1,2026/07/08 02:35:00,5567.66,83.96,TRADE
QLD1,2026/07/08 02:40:00,5549.22,84.29,TRADE
QLD1,2026/07/08 02:45:00,5525.39,83.73,TRADE
QLD1,2026/07/08 02:50:00,5559.44,84.50,TRADE
QLD1,2026/07/08 02:55:00,5541.88,83.73,TRADE
QLD1,2026/07/08 03:00:00,5559.6,84.50,TRADE
QLD1,2026/07/08 03:05:00,5518.49,81.45,TRADE
QLD1,2026/07/08 03:10:00,5513.38,82.48,TRADE
QLD1,2026/07/08 03:15:00,5484.46,82.02,TRADE
QLD1,2026/07/08 03:20:00,5580.85,83.17,TRADE
QLD1,2026/07/08 03:25:00,5551.54,78.54,TRADE
QLD1,2026/07/08 03:30:00,5584.71,82.04,TRADE
QLD1,2026/07/08 03:35:00,5581.49,82.32,TRADE
QLD1,2026/07/08 03:40:00,5572.69,72.59,TRADE
QLD1,2026/07/08 03:45:00,5540.8,76.63,TRADE
QLD1,2026/07/08 03:50:00,5540.85,80.96,TRADE
QLD1,2026/07/08 03:55:00,5524.63,78.54,TRADE
QLD1,2026/07/08 04:00:00,5624.76,81.56,TRADE
QLD1,2026/07/08 04:05:00,5549.4,70.95,TRADE
QLD1,2026/07/08 04:10:00,5622.38,76.63,TRADE
QLD1,2026/07/08 04:15:00,5659.72,82.72,TRADE
QLD1,2026/07/08 04:20:00,5641.9,72.91,TRADE
QLD1,2026/07/08 04:25:00,5684.71,78.54,TRADE
QLD1,2026/07/08 04:30:00,5644.07,80.29,TRADE
QLD1,2026/07/08 04:35:00,5723.16,82.16,TRADE
QLD1,2026/07/08 04:40:00,5727.21,83.14,TRADE
QLD1,2026/07/08 04:45:00,5790.96,87.74,TRADE
QLD1,2026/07/08 04:50:00,5788.91,84.50,TRADE
QLD1,2026/07/08 04:55:00,5893.11,91.12,TRADE
QLD1,2026/07/08 05:00:00,5887.42,87.56,TRADE
QLD1,2026/07/08 05:05:00,5917.87,84.63,TRADE
QLD1,2026/07/08 05:10:00,5946.42,90.61,TRADE
QLD1,2026/07/08 05:15:00,5915.92,90,TRADE
QLD1,2026/07/08 05:20:00,5940.08,90.60,TRADE
QLD1,2026/07/08 05:25:00,6025.84,97.16,TRADE
QLD1,2026/07/08 05:30:00,6063.35,97.81,TRADE
QLD1,2026/07/08 05:35:00,6085.33,92.49,TRADE
QLD1,2026/07/08 05:40:00,6194.72,92.61,TRADE
QLD1,2026/07/08 05:45:00,6223.73,93.83,TRADE
QLD1,2026/07/08 05:50:00,6248.08,99.26,TRADE
QLD1,2026/07/08 05:55:00,6302.89,103.83,TRADE
QLD1,2026/07/08 06:00:00,6375.61,100.78,TRADE
QLD1,2026/07/08 06:05:00,6407.12,105.49,TRADE
QLD1,2026/07/08 06:10:00,6514.15,108.11,TRADE
QLD1,2026/07/08 06:15:00,6599.13,115.35,TRADE
QLD1,2026/07/08 06:20:00,6633.19,111.56,TRADE
QLD1,2026/07/08 06:25:00,6690.6,108.12,TRADE
QLD1,2026/07/08 06:30:00,6643.15,108.12,TRADE
QLD1,2026/07/08 06:35:00,6759.67,105.49,TRADE
QLD1,2026/07/08 06:40:00,6797.92,106.20,TRADE
QLD1,2026/07/08 06:45:00,6816.64,108.11,TRADE
QLD1,2026/07/08 06:50:00,6881.34,108.11,TRADE
QLD1,2026/07/08 06:55:00,6895.13,108.11,TRADE
QLD1,2026/07/08 07:00:00,6882.56,129.38,TRADE
QLD1,2026/07/08 07:05:00,6848.64,101.56,TRADE
QLD1,2026/07/08 07:10:00,6941.55,105.34,TRADE
QLD1,2026/07/08 07:15:00,6934.33,117.13,TRADE
QLD1,2026/07/08 07:20:00,6984.29,141.59,TRADE
QLD1,2026/07/08 07:25:00,6918.41,130.83,TRADE
QLD1,2026/07/08 07:30:00,6916.87,142.35,TRADE
QLD1,2026/07/08 07:35:00,6806.09,129.38,TRADE
QLD1,2026/07/08 07:40:00,6814.6,103.82,TRADE
QLD1,2026/07/08 07:45:00,6738.84,98.47,TRADE
QLD1,2026/07/08 07:50:00,6664.88,95.03,TRADE
QLD1,2026/07/08 07:55:00,6594.85,92.30,TRADE
QLD1,2026/07/08 08:00:00,6547.69,53.75,TRADE
QLD1,2026/07/08 08:05:00,6496.49,53.75,TRADE
QLD1,2026/07/08 08:10:00,6420.85,56.70,TRADE
QLD1,2026/07/08 08:15:00,6392.51,49.61,TRADE
QLD1,2026/07/08 08:20:00,6346.31,53.75,TRADE
QLD1,2026/07/08 08:25:00,6180.43,45.72,TRADE
QLD1,2026/07/08 08:30:00,6140.34,53.75,TRADE
QLD1,2026/07/08 08:35:00,6036.21,43.36,TRADE
QLD1,2026/07/08 08:40:00,6023.82,44.43,TRADE
QLD1,2026/07/08 08:45:00,5907.41,53.75,TRADE
QLD1,2026/07/08 08:50:00,5771.63,56.70,TRADE
QLD1,2026/07/08 08:55:00,5783.35,44.43,TRADE
QLD1,2026/07/08 09:00:00,5654.11,44.43,TRADE
QLD1,2026/07/08 09:05:00,5634.69,45.72,TRADE
QLD1,2026/07/08 09:10:00,5591.84,53.75,TRADE
QLD1,2026/07/08 09:15:00,5587.25,45.90,TRADE
QLD1,2026/07/08 09:20:00,5504.27,43.36,TRADE
QLD1,2026/07/08 09:25:00,5384.07,45.72,TRADE
QLD1,2026/07/08 09:30:00,5278.19,43.36,TRADE
QLD1,2026/07/08 09:35:00,5267.7,43.36,TRADE
QLD1,2026/07/08 09:40:00,5192.97,43.01,TRADE
QLD1,2026/07/08 09:45:00,5133.5,29.81,TRADE
QLD1,2026/07/08 09:50:00,5132.86,36.96,TRADE
QLD1,2026/07/08 09:55:00,4968.57,29.81,TRADE
QLD1,2026/07/08 10:00:00,4930.87,39.75,TRADE
QLD1,2026/07/08 10:05:00,4897.37,26.81,TRADE
QLD1,2026/07/08 10:10:00,4857.24,24.81,TRADE
QLD1,2026/07/08 10:15:00,4746.61,29.81,TRADE
QLD1,2026/07/08 10:20:00,4751.06,27.72,TRADE
QLD1,2026/07/08 10:25:00,4731.32,29.81,TRADE
QLD1,2026/07/08 10:30:00,4743.25,27,TRADE
QLD1,2026/07/08 10:35:00,4694.61,29.81,TRADE
QLD1,2026/07/08 10:40:00,4648.64,40.10,TRADE
QLD1,2026/07/08 10:45:00,4633.4,29.81,TRADE
QLD1,2026/07/08 10:50:00,4643.19,25.73,TRADE
QLD1,2026/07/08 10:55:00,4664.45,25.73,TRADE
QLD1,2026/07/08 11:00:00,4683.3,40.10,TRADE
QLD1,2026/07/08 11:05:00,4638.02,29.80,TRADE
QLD1,2026/07/08 11:10:00,4793.77,29.80,TRADE
QLD1,2026/07/08 11:15:00,4765.71,40.10,TRADE
QLD1,2026/07/08 11:20:00,4760.87,25.73,TRADE
QLD1,2026/07/08 11:25:00,4853.46,39.81,TRADE
QLD1,2026/07/08 11:30:00,4882.14,40.10,TRADE
QLD1,2026/07/08 11:35:00,4829.86,24.81,TRADE
QLD1,2026/07/08 11:40:00,4877.89,24.81,TRADE
QLD1,2026/07/08 11:45:00,4842.7,39.75,TRADE
QLD1,2026/07/08 11:50:00,4830.99,40.10,TRADE
QLD1,2026/07/08 11:55:00,4835.43,43.36,TRADE
QLD1,2026/07/08 12:00:00,4786.44,44.30,TRADE
QLD1,2026/07/08 12:05:00,4800.52,43.36,TRADE
QLD1,2026/07/08 12:10:00,4838.06,27.72,TRADE
QLD1,2026/07/08 12:15:00,4816.54,43.01,TRADE
QLD1,2026/07/08 12:20:00,4837.65,54.63,TRADE
QLD1,2026/07/08 12:25:00,4802.29,45.91,TRADE
QLD1,2026/07/08 12:30:00,4799.23,54.63,TRADE
QLD1,2026/07/08 12:35:00,4853.56,45.91,TRADE
QLD1,2026/07/08 12:40:00,4792.38,45.91,TRADE
QLD1,2026/07/08 12:45:00,4851.55,53.75,TRADE
QLD1,2026/07/08 12:50:00,4974.44,55.72,TRADE
QLD1,2026/07/08 12:55:00,4948.19,53.75,TRADE
QLD1,2026/07/08 13:00:00,5020.61,45.91,TRADE
QLD1,2026/07/08 13:05:00,5070.76,45.91,TRADE
QLD1,2026/07/08 13:10:00,5145.02,55.72,TRADE
QLD1,2026/07/08 13:15:00,5200.32,64.57,TRADE
QLD1,2026/07/08 13:20:00,5181.51,64.57,TRADE
QLD1,2026/07/08 13:25:00,5272.47,67.72,TRADE
QLD1,2026/07/08 13:30:00,5233.1,67.75,TRADE
QLD1,2026/07/08 13:35:00,5343.01,70.96,TRADE
QLD1,2026/07/08 13:40:00,5339.52,67.75,TRADE
QLD1,2026/07/08 13:45:00,5377.82,56.81,TRADE
QLD1,2026/07/08 13:50:00,5420.55,68.99,TRADE
QLD1,2026/07/08 13:55:00,5381.73,67.75,TRADE
QLD1,2026/07/08 14:00:00,5340.52,56.81,TRADE
QLD1,2026/07/08 14:05:00,5408.98,56.81,TRADE
QLD1,2026/07/08 14:10:00,5441.04,58.56,TRADE
QLD1,2026/07/08 14:15:00,5429.31,57.44,TRADE
QLD1,2026/07/08 14:20:00,5425.59,57.11,TRADE
QLD1,2026/07/08 14:25:00,5438.8,56.81,TRADE
QLD1,2026/07/08 14:30:00,5458,56.29,TRADE
QLD1,2026/07/08 14:35:00,5463.46,55.72,TRADE
QLD1,2026/07/08 14:40:00,5481.98,55.53,TRADE
QLD1,2026/07/08 14:45:00,5565.25,43.36,TRADE
QLD1,2026/07/08 14:50:00,5673.55,51.94,TRADE
QLD1,2026/07/08 14:55:00,5674.92,55.72,TRADE
QLD1,2026/07/08 15:00:00,5703.99,55.53,TRADE
QLD1,2026/07/08 15:05:00,5804.87,25.73,TRADE
QLD1,2026/07/08 15:10:00,5795.35,39.63,TRADE
QLD1,2026/07/08 15:15:00,5897.71,53.75,TRADE
QLD1,2026/07/08 15:20:00,5916.31,50.83,TRADE
QLD1,2026/07/08 15:25:00,6014.09,37.95,TRADE
QLD1,2026/07/08 15:30:00,6020.11,43.36,TRADE
QLD1,2026/07/08 15:35:00,6167.5,43.36,TRADE
QLD1,2026/07/08 15:40:00,6198.19,64.13,TRADE
QLD1,2026/07/08 15:45:00,6293.42,84.79,TRADE
QLD1,2026/07/08 15:50:00,6350.18,70.06,TRADE
QLD1,2026/07/08 15:55:00,6435.51,84.51,TRADE
QLD1,2026/07/08 16:00:00,6453.22,84.51,TRADE
QLD1,2026/07/08 16:05:00,6522.03,63.33,TRADE
QLD1,2026/07/08 16:10:00,6661.91,80.06,TRADE
QLD1,2026/07/08 16:15:00,6702.66,84.50,TRADE
QLD1,2026/07/08 16:20:00,6780.01,90.30,TRADE
QLD1,2026/07/08 16:25:00,6859.49,94.36,TRADE
QLD1,2026/07/08 16:30:00,6903.79,102.80,TRADE
QLD1,2026/07/08 16:35:00,6975.32,102.80,TRADE
QLD1,2026/07/08 16:40:00,6998.23,102.02,TRADE
QLD1,2026/07/08 16:45:00,7146.72,118.10,TRADE
QLD1,2026/07/08 16:50:00,7261.98,118.72,TRADE
QLD1,2026/07/08 16:55:00,7282.44,115.91,TRADE
QLD1,2026/07/08 17:00:00,7407.11,107.78,TRADE
QLD1,2026/07/08 17:05:00,7448.08,118.72,TRADE
QLD1,2026/07/08 17:10:00,7379.21,118.10,TRADE
QLD1,2026/07/08 17:15:00,7448.35,118.10,TRADE
QLD1,2026/07/08 17:20:00,7424.95,118.10,TRADE
QLD1,2026/07/08 17:25:00,7554.04,118.10,TRADE
QLD1,2026/07/08 17:30:00,7685.54,127.98,TRADE
QLD1,2026/07/08 17:35:00,7649.57,127.48,TRADE
QLD1,2026/07/08 17:40:00,7744.79,129.72,TRADE
QLD1,2026/07/08 17:45:00,7769.57,130.51,TRADE
QLD1,2026/07/08 17:50:00,7802.16,129.72,TRADE
QLD1,2026/07/08 17:55:00,7828.04,129.72,TRADE
QLD1,2026/07/08 18:00:00,7829.51,128.95,TRADE
QLD1,2026/07/08 18:05:00,7814.46,127.98,TRADE
QLD1,2026/07/08 18:10:00,7721.01,118.72,TRADE
QLD1,2026/07/08 18:15:00,7725.66,108.12,TRADE
QLD1,2026/07/08 18:20:00,7775.89,118.10,TRADE
QLD1,2026/07/08 18:25:00,7788.14,125.76,TRADE
QLD1,2026/07/08 18:30:00,7740.13,118.10,TRADE
QLD1,2026/07/08 18:35:00,7828.72,118.10,TRADE
QLD1,2026/07/08 18:40:00,7811.58,129.38,TRADE
QLD1,2026/07/08 18:45:00,7734.45,108.12,TRADE
QLD1,2026/07/08 18:50:00,7658.42,107.78,TRADE
QLD1,2026/07/08 18:55:00,7687.81,118.72,TRADE
QLD1,2026/07/08 19:00:00,7631.63,118.10,TRADE
QLD1,2026/07/08 19:05:00,7612.99,105.73,TRADE
QLD1,2026/07/08 19:10:00,7593.71,108.12,TRADE
QLD1,2026/07/08 19:15:00,7575.51,108.11,TRADE
QLD1,2026/07/08 19:20:00,7526.79,108.12,TRADE
QLD1,2026/07/08 19:25:00,7494.42,108.11,TRADE
QLD1,2026/07/08 19:30:00,7486.35,105.53,TRADE
QLD1,2026/07/08 19:35:00,7448.95,103.83,TRADE
QLD1,2026/07/08 19:40:00,7427.77,105.73,TRADE
QLD1,2026/07/08 19:45:00,7395.46,105.53,TRADE
QLD1,2026/07/08 19:50:00,7390.49,103.83,TRADE
QLD1,2026/07/08 19:55:00,7340.12,103.83,TRADE
QLD1,2026/07/08 20:00:00,7281.19,105.49,TRADE
QLD1,2026/07/08 20:05:00,7337.8,119.57,TRADE
QLD1,2026/07/08 20:10:00,7284.81,108.73,TRADE
QLD1,2026/07/08 20:15:00,7268.35,119.57,TRADE
QLD1,2026/07/08 20:20:00,7303.98,129.38,TRADE
QLD1,2026/07/08 20:25:00,7238.02,105.49,TRADE
QLD1,2026/07/08 20:30:00,7136.22,105.73,TRADE
QLD1,2026/07/08 20:35:00,7145.52,107.78,TRADE
QLD1,2026/07/08 20:40:00,7221.47,108.73,TRADE
QLD1,2026/07/08 20:45:00,7228.17,108.73,TRADE
QLD1,2026/07/08 20:50:00,7122.53,107.78,TRADE
QLD1,2026/07/08 20:55:00,7216.21,118.72,TRADE
QLD1,2026/07/08 21:00:00,7215.94,105.73,TRADE
QLD1,2026/07/08 21:05:00,7155.47,108.73,TRADE
QLD1,2026/07/08 21:10:00,7159.52,115.91,TRADE
QLD1,2026/07/08 21:15:00,7219.95,107.22,TRADE
QLD1,2026/07/08 21:20:00,7155.66,105.50,TRADE
QLD1,2026/07/08 21:25:00,7264.32,128.91,TRADE
QLD1,2026/07/08 21:30:00,7174.4,108.73,TRADE
QLD1,2026/07/08 21:35:00,7156.59,128.91,TRADE
QLD1,2026/07/08 21:40:00,7120.51,128.91,TRADE
QLD1,2026/07/08 21:45:00,7064.47,109.35,TRADE
QLD1,2026/07/08 21:50:00,7024.61,125.18,TRADE
QLD1,2026/07/08 21:55:00,6980.77,108.73,TRADE
QLD1,2026/07/08 22:00:00,6984.3,97.29,TRADE
QLD1,2026/07/08 22:05:00,6825.83,109.45,TRADE
QLD1,2026/07/08 22:10:00,6844.34,128.91,TRADE
QLD1,2026/07/08 22:15:00,6859.09,129.38,TRADE
QLD1,2026/07/08 22:20:00,6800.88,130.83,TRADE
QLD1,2026/07/08 22:25:00,6744.2,121.12,TRADE
QLD1,2026/07/08 22:30:00,6705.46,121.12,TRADE
QLD1,2026/07/08 22:35:00,6673.01,99.68,TRADE
QLD1,2026/07/08 22:40:00,6721.84,110.70,TRADE
QLD1,2026/07/08 22:45:00,6623.85,128.91,TRADE
QLD1,2026/07/08 22:50:00,6633.2,110.98,TRADE
QLD1,2026/07/08 22:55:00,6571.65,107.01,TRADE
QLD1,2026/07/08 23:00:00,6562.34,105.73,TRADE
QLD1,2026/07/08 23:05:00,6441.76,88.30,TRADE
QLD1,2026/07/08 23:10:00,6430.53,105.53,TRADE
QLD1,2026/07/08 23:15:00,6449.03,88.87,TRADE
QLD1,2026/07/08 23:20:00,6414.21,88.27,TRADE
QLD1,2026/07/08 23:25:00,6270.56,84.51,TRADE
QLD1,2026/07/08 23:30:00,6303.02,86.94,TRADE
QLD1,2026/07/08 23:35:00,6271.17,99.88,TRADE
QLD1,2026/07/08 23:40:00,6291.99,88.14,TRADE
QLD1,2026/07/08 23:45:00,6303.84,82.36,TRADE
QLD1,2026/07/08 23:50:00,6271.95,88.67,TRADE
QLD1,2026/07/08 23:55:00,6203.94,99.86,TRADE
QLD1,2026/07/09 00:00:00,6159.24,84.50,TRADE
QLD1,2026/07/09 00:05:00,6139.09,79.41,TRADE
QLD1,2026/07/09 00:10:00,6078.16,82.36,TRADE
QLD1,2026/07/09 00:15:00,6119.06,84.50,TRADE
QLD1,2026/07/09 00:20:00,6060.75,82.50,TRADE
QLD1,2026/07/09 00:25:00,6046.43,84.50,TRADE
QLD1,2026/07/09 00:30:00,5957.09,82.36,TRADE
QLD1,2026/07/09 00:35:00,5989.18,84.50,TRADE
QLD1,2026/07/09 00:40:00,5911.57,82.36,TRADE
QLD1,2026/07/09 00:45:00,5946.54,84.50,TRADE
QLD1,2026/07/09 00:50:00,5882.11,88.30,TRADE
QLD1,2026/07/09 00:55:00,5900.12,84.50,TRADE
QLD1,2026/07/09 01:00:00,5838.17,84.50,TRADE
QLD1,2026/07/09 01:05:00,5795.04,82.36,TRADE
QLD1,2026/07/09 01:10:00,5794.78,82.36,TRADE
QLD1,2026/07/09 01:15:00,5796.79,82.57,TRADE
QLD1,2026/07/09 01:20:00,5813.87,84.50,TRADE
QLD1,2026/07/09 01:25:00,5755.04,78.73,TRADE
QLD1,2026/07/09 01:30:00,5784.09,84.50,TRADE
QLD1,2026/07/09 01:35:00,5743.29,84.50,TRADE
QLD1,2026/07/09 01:40:00,5725.34,82.57,TRADE
QLD1,2026/07/09 01:45:00,5720.39,84.50,TRADE
QLD1,2026/07/09 01:50:00,5656.62,87.49,TRADE
QLD1,2026/07/09 01:55:00,5640.95,86.82,TRADE
QLD1,2026/07/09 02:00:00,5663.26,70.96,TRADE
QLD1,2026/07/09 02:05:00,5658.02,84.50,TRADE
QLD1,2026/07/09 02:10:00,5657.79,88.60,TRADE
QLD1,2026/07/09 02:15:00,5649.38,78.42,TRADE
QLD1,2026/07/09 02:20:00,5649.52,78.73,TRADE
QLD1,2026/07/09 02:25:00,5591.42,88.53,TRADE
QLD1,2026/07/09 02:30:00,5655.91,89.14,TRADE
QLD1,2026/07/09 02:35:00,5714.03,78.73,TRADE
QLD1,2026/07/09 02:40:00,5677.71,77.96,TRADE
QLD1,2026/07/09 02:45:00,5608.87,78.39,TRADE
QLD1,2026/07/09 02:50:00,5549.23,84.50,TRADE
QLD1,2026/07/09 02:55:00,5616.34,78.58,TRADE
QLD1,2026/07/09 03:00:00,5584.06,70.96,TRADE
QLD1,2026/07/09 03:05:00,5597.46,82.50,TRADE
QLD1,2026/07/09 03:10:00,5654.24,78.73,TRADE
QLD1,2026/07/09 03:15:00,5635.22,72.50,TRADE
QLD1,2026/07/09 03:20:00,5623.96,78.54,TRADE
QLD1,2026/07/09 03:25:00,5586.22,88.29,TRADE
QLD1,2026/07/09 03:30:00,5607.97,78.54,TRADE
QLD1,2026/07/09 03:35:00,5614.39,78.73,TRADE
QLD1,2026/07/09 03:40:00,5654.56,78.54,TRADE
QLD1,2026/07/09 03:45:00,5558.05,70.96,TRADE
QLD1,2026/07/09 03:50:00,5624.49,72.50,TRADE
QLD1,2026/07/09 03:55:00,5619.35,80.27,TRADE
QLD1,2026/07/09 04:00:00,5630.59,88.02,TRADE
QLD1,2026/07/09 04:05:00,5657.79,77.32,TRADE
QLD1,2026/07/09 04:10:00,5704.53,72.50,TRADE
QLD1,2026/07/09 04:15:00,5699.64,75,TRADE
QLD1,2026/07/09 04:20:00,5724.34,78.73,TRADE
QLD1,2026/07/09 04:25:00,5759.76,80.68,TRADE
QLD1,2026/07/09 04:30:00,5793.06,80.08,TRADE
QLD1,2026/07/09 04:35:00,5811.36,75.63,TRADE
QLD1,2026/07/09 04:40:00,5782.5,78.54,TRADE
QLD1,2026/07/09 04:45:00,5826.09,90.47,TRADE
QLD1,2026/07/09 04:50:00,5868.33,82.31,TRADE
QLD1,2026/07/09 04:55:00,5879.02,90.29,TRADE
QLD1,2026/07/09 05:00:00,5875.27,77.71,TRADE
QLD1,2026/07/09 05:05:00,5906.96,82.34,TRADE
QLD1,2026/07/09 05:10:00,6034.17,88.60,TRADE
QLD1,2026/07/09 05:15:00,6103.82,84.50,TRADE
QLD1,2026/07/09 05:20:00,6097.64,84.50,TRADE
QLD1,2026/07/09 05:25:00,6114.73,84.50,TRADE
QLD1,2026/07/09 05:30:00,6175.85,98.54,TRADE
QLD1,2026/07/09 05:35:00,6258.07,89.73,TRADE
QLD1,2026/07/09 05:40:00,6251.95,85.76,TRADE
QLD1,2026/07/09 05:45:00,6337.26,89.73,TRADE
QLD1,2026/07/09 05:50:00,6378.72,97.01,TRADE
QLD1,2026/07/09 05:55:00,6409.61,97.67,TRADE
QLD1,2026/07/09 06:00:00,6356.04,102.75,TRADE
QLD1,2026/07/09 06:05:00,6470.15,93.73,TRADE
QLD1,2026/07/09 06:10:00,6520.53,93.73,TRADE
QLD1,2026/07/09 06:15:00,6587.25,104.18,TRADE
QLD1,2026/07/09 06:20:00,6737.96,104.37,TRADE
QLD1,2026/07/09 06:25:00,6712.95,105.73,TRADE
QLD1,2026/07/09 06:30:00,6741.14,107.73,TRADE
QLD1,2026/07/09 06:35:00,6823.77,104.14,TRADE
QLD1,2026/07/09 06:40:00,6924.65,107.73,TRADE
QLD1,2026/07/09 06:45:00,6982.74,105.73,TRADE
QLD1,2026/07/09 06:50:00,7004.97,116.54,TRADE
QLD1,2026/07/09 06:55:00,6988.07,107.73,TRADE
QLD1,2026/07/09 07:00:00,7026.75,101.56,TRADE
QLD1,2026/07/09 07:05:00,7015.67,100.47,TRADE
QLD1,2026/07/09 07:10:00,7042.34,96.74,TRADE
QLD1,2026/07/09 07:15:00,7057.62,94.35,TRADE
QLD1,2026/07/09 07:20:00,7102.68,93.84,TRADE
QLD1,2026/07/09 07:25:00,7039.56,93.77,TRADE
QLD1,2026/07/09 07:30:00,6980.95,89.73,TRADE
QLD1,2026/07/09 07:35:00,7025.26,96.76,TRADE
QLD1,2026/07/09 07:40:00,6904.29,94.16,TRADE
QLD1,2026/07/09 07:45:00,6857.18,84.50,TRADE
QLD1,2026/07/09 07:50:00,6790.9,86.10,TRADE
QLD1,2026/07/09 07:55:00,6676.97,76.63,TRADE
QLD1,2026/07/09 08:00:00,6733.07,68.99,TRADE
QLD1,2026/07/09 08:05:00,6669.8,56.70,TRADE
QLD1,2026/07/09 08:10:00,6576.7,50.79,TRADE
QLD1,2026/07/09 08:15:00,6511.98,45.72,TRADE
QLD1,2026/07/09 08:20:00,6454.41,45.72,TRADE
QLD1,2026/07/09 08:25:00,6352.47,54.63,TRADE
QLD1,2026/07/09 08:30:00,6332.23,54.63,TRADE
QLD1,2026/07/09 08:35:00,6267.52,43.36,TRADE
QLD1,2026/07/09 08:40:00,6206.92,43.36,TRADE
QLD1,2026/07/09 08:45:00,6097.13,43.36,TRADE
QLD1,2026/07/09 08:50:00,6010.57,40,TRADE
QLD1,2026/07/09 08:55:00,5966.37,39.75,TRADE
QLD1,2026/07/09 09:00:00,5937.55,29.73,TRADE
QLD1,2026/07/09 09:05:00,5814.61,26.81,TRADE
QLD1,2026/07/09 09:10:00,5805.61,44.91,TRADE
QLD1,2026/07/09 09:15:00,5728.97,54.63,TRADE
QLD1,2026/07/09 09:20:00,5658.89,44.26,TRADE
QLD1,2026/07/09 09:25:00,5501.75,43.36,TRADE
QLD1,2026/07/09 09:30:00,5403.47,40,TRADE
QLD1,2026/07/09 09:35:00,5402.88,43.36,TRADE
QLD1,2026/07/09 09:40:00,5341.44,43.36,TRADE
QLD1,2026/07/09 09:45:00,5330.4,43.36,TRADE
QLD1,2026/07/09 09:50:00,5142.68,39.75,TRADE
QLD1,2026/07/09 09:55:00,5063.42,39.75,TRADE
QLD1,2026/07/09 10:00:00,4991.82,43.36,TRADE
QLD1,2026/07/09 10:05:00,5005.02,43.36,TRADE
QLD1,2026/07/09 10:10:00,4959.92,39.75,TRADE
QLD1,2026/07/09 10:15:00,4975.82,40,TRADE
QLD1,2026/07/09 10:20:00,4923.11,43.36,TRADE
QLD1,2026/07/09 10:25:00,4856.67,45.30,TRADE
QLD1,2026/07/09 10:30:00,4726.88,43.36,TRADE
QLD1,2026/07/09 10:35:00,4628.13,40.95,TRADE
QLD1,2026/07/09 10:40:00,4692.79,44.88,TRADE
QLD1,2026/07/09 10:45:00,4604.77,43.01,TRADE
QLD1,2026/07/09 10:50:00,4568.22,26.22,TRADE
QLD1,2026/07/09 10:55:00,4566.05,43.36,TRADE
QLD1,2026/07/09 11:00:00,4542.19,44.89,TRADE
QLD1,2026/07/09 11:05:00,4395.06,43.01,TRADE
QLD1,2026/07/09 11:10:00,4530.93,44.89,TRADE
QLD1,2026/07/09 11:15:00,4550.21,53.75,TRADE
QLD1,2026/07/09 11:20:00,4524.37,53.75,TRADE
QLD1,2026/07/09 11:25:00,4702,55.75,TRADE
QLD1,2026/07/09 11:30:00,4675.62,44.89,TRADE
QLD1,2026/07/09 11:35:00,4601.39,44.88,TRADE
QLD1,2026/07/09 11:40:00,4669.66,61.37,TRADE
QLD1,2026/07/09 11:45:00,4533.05,55.76,TRADE
QLD1,2026/07/09 11:50:00,4509.23,55.75,TRADE
QLD1,2026/07/09 11:55:00,4626.12,67.23,TRADE
QLD1,2026/07/09 12:00:00,4564.18,67.75,TRADE
QLD1,2026/07/09 12:05:00,4597.95,56.30,TRADE
QLD1,2026/07/09 12:10:00,4604.73,56.30,TRADE
QLD1,2026/07/09 12:15:00,4564.36,67.23,TRADE
